,cash,mv,nav
2008-11-14,51060.13280653531,627429.4978856293,678489.6306921646
2008-11-17,51289.63535266794,616208.2638508262,667497.8992034941
2008-11-18,52942.916272118164,613126.500121209,666069.4163933271
2008-11-19,53809.37992578981,582833.9557584327,636643.3356842225
2008-11-20,53809.37992578981,557619.1302463211,611428.5101721109
2008-11-21,53839.208273984834,573856.0863419735,627695.2946159584
2008-11-24,53839.208273984834,597660.4339545986,651499.6422285835
2008-11-25,53839.208273984834,601844.6447302906,655683.8530042755
2008-11-26,53839.208273984834,624275.2803284774,678114.4886024622
2008-11-28,53839.208273984834,631637.0502512328,685476.2585252177
2008-12-01,53839.208273984834,586113.9846730683,639953.1929470531
2008-12-02,54194.29088708291,599760.486888843,653954.7777759259
2008-12-03,54194.29088708291,609544.8010983837,663739.0919854667
2008-12-04,54194.29088708291,595807.4342110633,650001.7250981462
2008-12-05,54287.88770289182,612295.8675504605,666583.7552533523
2008-12-08,54859.31475345235,629734.4284661502,684593.7432196025
2008-12-09,54859.31475345235,619985.7709320675,674845.0856855199
2008-12-10,54859.31475345235,632466.2907069371,687325.6054603894
2008-12-11,54859.31475345235,615321.953757461,670181.2685109134
2008-12-12,54859.31475345235,622757.7411980679,677617.0559515202
2008-12-15,54859.31475345235,614368.9793491691,669228.2941026214
2008-12-16,54859.31475345235,642289.5938782546,697148.908631707
2008-12-17,54859.31475345235,644733.7017012732,699593.0164547255
2008-12-18,54859.31475345235,633530.5046454839,688389.8193989362
2008-12-19,55639.607787216715,636221.267733808,691860.8755210247
2008-12-22,55639.607787216715,623819.934253542,679459.5420407586
2008-12-23,56599.71581499976,605076.1893972164,661675.9052122162
2008-12-24,56922.61560193433,606377.2265424603,663299.8421443946
2008-12-26,56922.61560193433,612775.9245652729,669698.5401672072
2008-12-29,56922.61560193433,607337.1631588239,664259.7787607582
2008-12-30,56922.61560193433,622425.4949415409,679348.1105434753
2008-12-31,59688.842388887126,619659.2681545886,679348.1105434757
2009-01-02,65132.19703783984,640122.9912673224,705255.1883051622
2009-01-05,65537.9325332946,651337.4855226486,716875.4180559432
2009-01-06,67281.2535123497,665714.421439125,732995.6749514746
2009-01-07,67281.2535123497,645967.2707510062,713248.5242633559
2009-01-08,67516.46737301788,654202.3587272693,721718.8261002873
2009-01-09,67463.106339449,643444.4988403689,710907.6051798179
2009-01-12,67463.106339449,620009.9556038594,687473.0619433085
2009-01-13,65815.61914343461,620634.9812331537,686450.6003765883
2009-01-14,66672.57967988262,599300.3028711637,665972.8825510463
2009-01-15,66672.57967988262,600021.7846482974,666694.36432818
2009-01-16,66672.57967988262,606652.9573868157,673325.5370666983
2009-01-20,66672.57967988262,578464.1779838566,645136.7576637393
2009-01-21,66672.57967988262,592320.9967326134,658993.576412496
2009-01-22,66672.57967988262,583547.5659634464,650220.145643329
2009-01-23,66672.57967988262,588259.6584133857,654932.2380932684
2009-01-26,67758.81946444242,593636.1528276897,661394.9722921321
2009-01-27,67758.81946444242,601246.3195650063,669005.1390294487
2009-01-28,67758.81946444242,613316.0468159512,681074.8662803937
2009-01-29,67758.81946444242,598409.5169206624,666168.3363851048
2009-01-30,68068.29523659706,586279.8303028292,654348.1255394262
2009-02-02,68068.29523659706,584516.6122618916,652584.9074984887
2009-02-03,68068.29523659706,591577.3162569558,659645.6114935529
2009-02-04,68146.95833168333,585959.2497660049,654106.2080976882
2009-02-05,68146.95833168333,601486.9966679367,669633.95499962
2009-02-06,68146.95833168333,614019.505303203,682166.4636348863
2009-02-09,69567.51383128263,614016.7521028213,683584.2659341039
2009-02-10,69567.51383128263,591219.1723819707,660786.6862132533
2009-02-11,70262.71659428961,592973.06048724,663235.7770815296
2009-02-12,70262.71659428961,595497.712840389,665760.4294346786
2009-02-13,70262.71659428961,597033.700814724,667296.4174090136
2009-02-17,70262.71659428961,576131.2959577395,646394.0125520291
2009-02-18,70262.71659428961,569966.8415354369,640229.5581297266
2009-02-19,70262.71659428961,562101.217140922,632363.9337352116
2009-02-20,70262.71659428961,550114.728297196,620377.4448914856
2009-02-23,70262.71659428961,538448.0828474041,608710.7994416937
2009-02-24,70262.71659428961,552475.6969358806,622738.4135301702
2009-02-25,70262.71659428961,546620.0891232262,616882.8057175159
2009-02-26,72083.20699358314,543795.8424066571,615879.0494002402
2009-02-27,72083.20699358314,537154.1463877425,609237.3533813256
2009-03-02,72083.20699358314,513128.70281814045,585211.9098117236
2009-03-03,72419.59031237669,506948.1642892015,579367.7546015782
2009-03-04,72469.94672487806,519784.0175757341,592253.9643006122
2009-03-05,72469.94672487806,506762.21531116124,579232.1620360393
2009-03-06,72469.94672487806,507480.4915659291,579950.4382908072
2009-03-09,72469.94672487806,498092.5618070253,570562.5085319034
2009-03-10,72627.92802579171,510491.2998429381,583119.2278687297
2009-03-11,72627.92802579171,513342.1599220439,585970.0879478357
2009-03-12,72627.92802579171,527432.1345613064,600060.0625870982
2009-03-13,72627.92802579171,533658.2063357364,606286.1343615281
2009-03-16,72627.92802579171,536550.1802265781,609178.1082523698
2009-03-17,72627.92802579171,549604.487679171,622232.4157049628
2009-03-18,72627.92802579171,561188.7203726958,633816.6483984876
2009-03-19,72285.39727849799,569399.2384155899,641684.635694088
2009-03-20,72285.39727849799,561096.509310995,633381.9065894929
2009-03-23,72285.39727849799,586515.2105625158,658800.6078410137
2009-03-24,72285.39727849799,582626.287744527,654911.6850230249
2009-03-25,72285.39727849799,587237.1122798664,659522.5095583643
2009-03-26,72285.39727849799,609037.4562100256,681322.8534885235
2009-03-27,73567.69897906881,597298.1773498042,670865.876328873
2009-03-30,73693.73052193239,576479.1003470062,650172.8308689386
2009-03-31,63079.068783521536,587093.7620854173,650172.8308689388
2009-04-01,63079.068783521536,595102.2605732863,658181.3293568079
2009-04-02,63751.782051631155,610280.1663535819,674031.9484052131
2009-04-03,63751.782051631155,615086.2409426654,678838.0229942965
2009-04-06,64056.84503409692,610387.4109414709,674444.2559755679
2009-04-07,64470.546139782295,597077.6420983314,661548.1882381137
2009-04-08,64470.546139782295,605177.1385234752,669647.6846632574
2009-04-09,64470.546139782295,625760.6366877159,690231.1828274982
2009-04-13,64470.546139782295,629402.0891448259,693872.6352846082
2009-04-14,64470.546139782295,620750.0349856901,685220.5811254724
2009-04-15,64470.546139782295,627414.8370687449,691885.3832085272
2009-04-16,64741.53691486831,638198.4570919845,702939.9940068527
2009-04-17,64741.53691486831,643902.4809324304,708644.0178472986
2009-04-20,65265.287615764086,615765.3118335456,681030.5994493096
2009-04-21,65265.287615764086,629045.3200657667,694310.6076815308
2009-04-22,65265.287615764086,630103.2973300004,695368.5849457645
2009-04-23,65265.287615764086,633404.1755900243,698669.4632057884
2009-04-24,65265.287615764086,645323.713425285,710589.001041049
2009-04-27,65265.287615764086,635994.5979213928,701259.8855371568
2009-04-28,65265.287615764086,633188.7269759563,698454.0145917204
2009-04-29,65265.287615764086,648402.3262941302,713667.6139098943
2009-04-30,65501.587621029386,648166.026288864,713667.6139098933
2009-05-01,65501.587621029386,652935.2099650084,718436.7975860378
2009-05-04,65501.587621029386,675101.567739535,740603.1553605644
2009-05-05,65501.587621029386,677773.0775449097,743274.665165939
2009-05-06,65501.587621029386,685052.0172905548,750553.6049115842
2009-05-07,65726.83644976692,672244.6669519282,737971.503401695
2009-05-08,65726.83644976692,690000.5621890815,755727.3986388483
2009-05-11,65726.83644976692,681360.6448677804,747087.4813175473
2009-05-12,65726.83644976692,674198.9801536861,739925.816603453
2009-05-13,65726.83644976692,648034.4545391572,713761.2909889241
2009-05-14,66338.60611993924,656503.607275583,722842.2133955222
2009-05-15,66338.60611993924,649691.43327382,716030.0393937592
2009-05-18,66338.60611993924,668000.7883499935,734339.3944699328
2009-05-19,66338.60611993924,671626.2108810574,737964.8170009967
2009-05-20,66338.60611993924,670830.3467445596,737168.9528644988
2009-05-21,66955.18488543987,658376.0511610972,725331.2360465371
2009-05-22,66955.18488543987,658021.7957152121,724976.980600652
2009-05-26,66955.18488543987,674967.4371705842,741922.6220560241
2009-05-27,66955.18488543987,666234.5502818818,733189.7351673217
2009-05-28,66955.18488543987,672154.2702259803,739109.4551114202
2009-05-29,67696.60056047006,682385.9009963009,750082.5015567709
2009-06-01,67696.60056047006,703955.2800195155,771651.8805799856
2009-06-02,67884.04158831408,706010.630897984,773894.6724862981
2009-06-03,67884.04158831408,691875.9231626028,759759.9647509169
2009-06-04,67884.04158831408,702843.5200034264,770727.5615917405
2009-06-05,67884.04158831408,699335.038627275,767219.0802155891
2009-06-08,67884.04158831408,696284.2620559185,764168.3036442326
2009-06-09,67884.04158831408,702108.9166623792,769992.9582506933
2009-06-10,67884.04158831408,700640.5444250671,768524.5860133813
2009-06-11,68082.55698378899,704228.0324957209,772310.5894795099
2009-06-12,68082.55698378899,701650.8271397577,769733.3841235467
2009-06-15,68082.55698378899,683291.7079612328,751374.2649450217
2009-06-16,68082.55698378899,673059.3851398014,741141.9421235904
2009-06-17,68082.55698378899,670890.6310186727,738973.1880024617
2009-06-18,68082.55698378899,673161.9999765084,741244.5569602974
2009-06-19,68082.55698378899,677515.7122371425,745598.2692209315
2009-06-22,68082.55698378899,653896.1801122207,721978.7370960097
2009-06-23,68082.55698378899,652895.6384496051,720978.195433394
2009-06-24,68082.55698378899,659810.2889593655,727892.8459431544
2009-06-25,68082.55698378899,674112.1173567743,742194.6743405632
2009-06-26,68082.55698378899,674929.2402077628,743011.7971915518
2009-06-29,68082.55698378899,678404.0808803597,746486.6378641487
2009-06-30,61107.79019780288,685378.8476663443,746486.6378641471
2009-07-01,62007.30728717746,688737.6543400412,750744.9616272186
2009-07-02,62480.39186251886,670221.6674513875,732702.0593139064
2009-07-06,62480.39186251886,663537.9202894326,726018.3121519515
2009-07-07,62983.90058886833,650670.3130142525,713654.2136031208
2009-07-08,62983.90058886833,646116.9416640868,709100.8422529551
2009-07-09,62983.90058886833,646519.4201220423,709503.3207109106
2009-07-10,62983.90058886833,650309.7003211894,713293.6009100577
2009-07-13,62983.90058886833,661490.9227023023,724474.8232911706
2009-07-14,62983.90058886833,667257.5997699916,730241.5003588599
2009-07-15,62983.90058886833,685232.9662557587,748216.866844627
2009-07-16,62983.90058886833,691320.6656534736,754304.5662423419
2009-07-17,62983.90058886833,690890.5290111802,753874.4296000485
2009-07-20,62983.90058886833,703394.4161737276,766378.3167625959
2009-07-21,63097.98413024205,703933.4238735336,767031.4080037756
2009-07-22,63598.33230410991,705707.4035251068,769305.7358292168
2009-07-23,63598.33230410991,722600.6501012355,786198.9824053454
2009-07-24,64562.637518961004,727816.0518324344,792378.6893513954
2009-07-27,64562.637518961004,731657.1425213026,796219.7800402635
2009-07-28,64562.637518961004,730535.4225069646,795098.0600259256
2009-07-29,64562.637518961004,724989.9571904633,789552.5947094243
2009-07-30,64562.637518961004,733561.7775018718,798124.4150208328
2009-07-31,63535.484896803304,734588.9301240302,798124.4150208335
2009-08-03,64979.42557244313,743914.857865919,808894.2834383622
2009-08-04,64979.42557244313,744633.4011649702,809612.8267374134
2009-08-05,64979.42557244313,745021.1907168443,810000.6162892875
2009-08-06,64979.42557244313,741420.7669090988,806400.192481542
2009-08-07,64979.42557244313,751861.5403186477,816840.9658910909
2009-08-10,64979.42557244313,749643.2241015942,814622.6496740374
2009-08-11,64979.42557244313,743922.7823673371,808902.2079397803
2009-08-12,64979.42557244313,752265.5075950254,817244.9331674685
2009-08-13,64979.42557244313,759443.6600842519,824423.0856566951
2009-08-14,64979.42557244313,751904.951274333,816884.3768467762
2009-08-17,65246.649284428066,734493.909733984,799740.5590184121
2009-08-18,65246.649284428066,741550.325926504,806796.9752109321
2009-08-19,65786.03805241859,742094.2388695893,807880.2769220079
2009-08-20,65786.03805241859,747808.9863378432,813595.0243902619
2009-08-21,65786.03805241859,757909.3505998257,823695.3886522443
2009-08-24,66840.89170680294,759667.5956915764,826508.4873983792
2009-08-25,66840.89170680294,763586.2455272181,830427.137234021
2009-08-26,66840.89170680294,762270.5489778728,829111.4406846757
2009-08-27,66840.89170680294,765422.5016852733,832263.3933920763
2009-08-28,66840.89170680294,767583.9106790008,834424.8023858038
2009-08-31,57377.224260365416,777047.5781254407,834424.8023858061
2009-09-01,57377.224260365416,761028.2239670856,818405.448227451
2009-09-02,58829.258590321784,758959.2954657996,817788.5540561214
2009-09-03,58829.258590321784,767785.1197736344,826614.3783639561
2009-09-04,58829.258590321784,776998.5123341292,835827.770924451
2009-09-08,58829.258590321784,785337.1168227223,844166.375413044
2009-09-09,58829.258590321784,793448.1560416041,852277.4146319259
2009-09-10,58829.258590321784,805373.4769065349,864202.7354968566
2009-09-11,58829.258590321784,805579.7683596006,864409.0269499223
2009-09-14,58829.258590321784,811317.9197932956,870147.1783836173
2009-09-15,59264.4985669722,816881.3045312088,876145.803098181
2009-09-16,59264.4985669722,829977.1736294535,889241.6721964257
2009-09-17,59264.4985669722,824790.50011462,884054.9986815922
2009-09-18,59264.4985669722,826108.0326460479,885372.5312130201
2009-09-21,59264.4985669722,823441.8770717933,882706.3756387655
2009-09-22,59264.4985669722,830068.9284948512,889333.4270618234
2009-09-23,59264.4985669722,820619.3747450168,879883.873311989
2009-09-24,59264.4985669722,806860.8169703801,866125.3155373523
2009-09-25,59264.4985669722,803258.0375750295,862522.5361420017
2009-09-28,59264.4985669722,816244.4364277971,875508.9349947693
2009-09-29,59264.4985669722,815696.5068808221,874961.0054477943
2009-09-30,55898.96099174314,819062.0444560522,874961.0054477954
2009-10-01,55898.96099174314,797258.7587347477,853157.7197264908
2009-10-02,55898.96099174314,791733.294525087,847632.2555168301
2009-10-05,55898.96099174314,804296.7823147026,860195.7433064458
2009-10-06,55898.96099174314,814004.5253160631,869903.4863078062
2009-10-07,55898.96099174314,815224.4193973872,871123.3803891303
2009-10-08,55898.96099174314,823225.6387332893,879124.5997250325
2009-10-09,55898.96099174314,828442.9899174973,884341.9509092404
2009-10-12,55898.96099174314,830619.6498719482,886518.6108636913
2009-10-13,55898.96099174314,828796.4255852781,884695.3865770212
2009-10-14,55898.96099174314,841089.2654239212,896988.2264156643
2009-10-15,55898.96099174314,842501.4548370221,898400.4158287653
2009-10-16,57525.22021530677,834413.9069450536,891939.1271603603
2009-10-19,57525.22021530677,842136.5319519489,899661.7521672556
2009-10-20,57525.22021530677,834797.2321886807,892322.4524039874
2009-10-21,58517.85246532918,826096.6068323614,884614.4592976907
2009-10-22,58517.85246532918,833772.0636651063,892289.9161304355
2009-10-23,58517.85246532918,821515.6674750994,880033.5199404287
2009-10-26,59531.56254714986,811057.5024660524,870589.0650132023
2009-10-27,59531.56254714986,803115.6265792883,862647.1891264381
2009-10-28,59531.56254714986,780710.1342292428,840241.6967763926
2009-10-29,59531.56254714986,799135.8941926723,858667.4567398222
2009-10-30,59531.56254714986,778065.8906830789,837597.4532302287
2009-11-02,59531.56254714986,779618.5088806297,839150.0714277795
2009-11-03,59613.81807674898,786989.0185788278,846602.8366555768
2009-11-04,61576.89720678951,784121.1363096861,845698.0335164756
2009-11-05,61576.89720678951,800059.4293433236,861636.326550113
2009-11-06,61576.89720678951,799118.5509810789,860695.4481878683
2009-11-09,61345.02490976248,815331.0223448953,876676.0472546577
2009-11-10,61345.02490976248,812717.7502201579,874062.7751299203
2009-11-11,61345.02490976248,817639.3104294694,878984.3353392319
2009-11-12,61345.02490976248,808962.1692331944,870307.1941429569
2009-11-13,61345.02490976248,813501.8333038789,874846.8582136413
2009-11-16,61487.30396147615,825588.9063805959,887076.2103420721
2009-11-17,61487.30396147615,825303.7374963933,886791.0414578695
2009-11-18,61487.30396147615,823017.8553264401,884505.1592879163
2009-11-19,61487.30396147615,810997.9786518357,872485.2826133119
2009-11-20,62511.035602504024,807326.9435446215,869837.9791471255
2009-11-23,62511.035602504024,814732.5886355833,877243.6242380873
2009-11-24,62511.035602504024,813570.2984379606,876081.3340404646
2009-11-25,62511.035602504024,818815.2546003935,881326.2902028975
2009-11-27,62511.035602504024,805204.9673476667,867716.0029501708
2009-11-30,56964.774194071695,810751.2287561002,867716.0029501718
2009-12-01,56964.774194071695,823300.6404664696,880265.4146605412
2009-12-02,56964.774194071695,827188.9329587497,884153.7071528214
2009-12-03,56964.774194071695,820329.3817564808,877294.1559505524
2009-12-04,56964.774194071695,826350.4735539646,883315.2477480363
2009-12-07,56964.774194071695,826376.6330771166,883341.4072711882
2009-12-08,56964.774194071695,819273.4841793331,876238.2583734047
2009-12-09,56964.774194071695,820624.602866492,877589.3770605637
2009-12-10,56964.774194071695,823447.1846704079,880411.9588644796
2009-12-11,56964.774194071695,827092.6242899921,884057.3984840638
2009-12-14,56964.774194071695,835841.4792653187,892806.2534593904
2009-12-15,56964.774194071695,832989.1990646679,889953.9732587396
2009-12-16,56964.774194071695,838805.0164805254,895769.790674597
2009-12-17,56964.774194071695,828448.7741549349,885413.5483490066
2009-12-18,56964.774194071695,832686.5912862343,889651.365480306
2009-12-21,56964.774194071695,841046.4485851233,898011.2227791949
2009-12-22,56964.774194071695,845409.0373403332,902373.8115344049
2009-12-23,57674.75305385984,849857.7138094541,907532.4668633139
2009-12-24,57674.75305385984,853544.2685629146,911219.0216167744
2009-12-28,57674.75305385984,852761.6555436826,910436.4085975424
2009-12-29,57674.75305385984,850907.610576022,908582.3636298818
2009-12-30,57674.75305385984,850697.5077530799,908372.2608069397
2009-12-31,49976.0490229608,858396.2117839803,908372.2608069411
2010-01-04,51116.80656505458,870450.0746086929,921566.8811737475
2010-01-05,51116.80656505458,873208.104561907,924324.9111269616
2010-01-06,51432.627309590265,877069.6218337042,928502.2491432944
2010-01-07,51432.627309590265,881226.1955203835,932658.8228299738
2010-01-08,51432.627309590265,885298.4236406304,936731.0509502207
2010-01-11,51432.627309590265,887058.2941692602,938490.9214788504
2010-01-12,51432.627309590265,876703.1768507746,928135.8041603648
2010-01-13,51432.627309590265,885100.8081120556,936533.4354216459
2010-01-14,51585.60569586679,885325.6135009138,936911.2191967806
2010-01-15,51585.60569586679,875505.9471033099,927091.5527991767
2010-01-19,51585.60569586679,885008.6702597204,936594.2759555872
2010-01-20,52258.815957063205,876074.0876192055,928332.9035762687
2010-01-21,52578.44193782828,861710.3529885783,914288.7949264066
2010-01-22,52578.44193782828,846350.8366887178,898929.2786265461
2010-01-25,52578.44193782828,848022.3345596808,900600.7764975091
2010-01-26,52578.44193782828,844712.0849516763,897290.5268895046
2010-01-27,53074.04031212832,844333.338906707,897407.3792188354
2010-01-28,53074.04031212832,835368.7172311286,888442.757543257
2010-01-29,53074.04031212832,826535.2889732486,879609.3292853769
2010-02-01,53074.04031212832,839078.29709266,892152.3374047884
2010-02-02,53074.04031212832,849424.6934644757,902498.7337766041
2010-02-03,53074.04031212832,845140.5991787601,898214.6394908885
2010-02-04,53074.04031212832,819533.107026728,872607.1473388564
2010-02-05,53074.04031212832,821611.2153913928,874685.2557035212
2010-02-08,53727.41991057479,815120.2575610861,868847.6774716609
2010-02-09,53727.41991057479,824909.9337550073,878637.3536655821
2010-02-10,53727.41991057479,823560.7687667143,877288.188677289
2010-02-11,53727.41991057479,834219.3955496483,887946.8154602231
2010-02-12,53727.41991057479,835279.9225417739,889007.3424523487
2010-02-16,54644.57854581549,848084.1652048148,902728.7437506303
2010-02-17,54644.57854581549,851767.0815299468,906411.6600757623
2010-02-18,54644.57854581549,855796.2484809577,910440.8270267732
2010-02-19,54644.57854581549,858671.5689574697,913316.1475032852
2010-02-22,54644.57854581549,857611.0243194872,912255.6028653027
2010-02-23,54644.57854581549,847581.6163260087,902226.1948718242
2010-02-24,54644.57854581549,852427.0726427287,907071.6511885442
2010-02-25,54644.57854581549,852986.8433523565,907631.421898172
2010-02-26,54918.47638731275,853651.779453662,908570.2558409747
2010-03-01,54918.47638731275,864255.740832218,919174.2172195307
2010-03-02,54918.47638731275,868679.5935819108,923598.0699692236
2010-03-03,54918.47638731275,869579.7538309818,924498.2302182945
2010-03-04,55262.34647090278,872024.7177374314,927287.0642083342
2010-03-05,55262.34647090278,884729.2574361307,939991.6039070335
2010-03-08,55262.34647090278,885878.9576722691,941141.3041431719
2010-03-09,55262.34647090278,887532.6130391742,942794.959510077
2010-03-10,55262.34647090278,892476.6008380101,947738.9473089129
2010-03-11,55262.34647090278,895194.8499673532,950457.196438256
2010-03-12,55262.34647090278,894864.0847503922,950126.431221295
2010-03-15,56051.85005348416,892306.1815112655,948358.0315647497
2010-03-16,56051.85005348416,898789.7098456116,954841.5598990958
2010-03-17,56051.85005348416,902891.841783114,958943.6918365982
2010-03-18,56051.85005348416,902978.4878353105,959030.3378887947
2010-03-19,56051.85005348416,895451.1393019854,951502.9893554696
2010-03-22,56051.85005348416,901603.2813744856,957655.1314279698
2010-03-23,56051.85005348416,909717.241717358,965769.0917708422
2010-03-24,56051.85005348416,904927.4085226995,960979.2585761837
2010-03-25,56051.85005348416,898867.1216083749,954918.9716618591
2010-03-26,56051.85005348416,900207.0607063674,956258.9107598516
2010-03-29,56051.85005348416,905816.1188363101,961867.9688897943
2010-03-30,56051.85005348416,903717.3011362774,959769.1511897616
2010-03-31,46749.86925007219,913019.2819396909,959769.1511897631
2010-04-01,47927.325736783314,916996.4500838696,964923.775820653
2010-04-05,48196.56633244508,923041.168612011,971237.7349444561
2010-04-06,48196.56633244508,924952.4798980363,973149.0462304815
2010-04-07,48196.56633244508,923491.3256499049,971687.89198235
2010-04-08,49615.86996616274,922544.8884905345,972160.7584566972
2010-04-09,49615.86996616274,926854.1399497387,976470.0099159015
2010-04-12,50080.341437401294,928600.1489968947,978680.490434296
2010-04-13,50080.341437401294,928639.9770402217,978720.3184776229
2010-04-14,50080.341437401294,936684.3170059044,986764.6584433056
2010-04-15,50080.341437401294,936979.3491302613,987059.6905676626
2010-04-16,50567.09257505836,927796.2390474008,978363.3316224591
2010-04-19,50567.09257505836,926758.0810129446,977325.1735880029
2010-04-20,50567.09257505836,933714.4834854727,984281.5760605311
2010-04-21,50567.09257505836,933684.8094124923,984251.9019875507
2010-04-22,50567.09257505836,937023.4253616132,987590.5179366715
2010-04-23,50567.09257505836,942062.8326552066,992629.9252302649
2010-04-26,50567.09257505836,940988.7406792275,991555.8332542859
2010-04-27,50567.09257505836,926437.6764395693,977004.7690146277
2010-04-28,50567.09257505836,928256.2886917443,978823.3812668027
2010-04-29,51103.44746926974,935655.6045187401,986759.0519880098
2010-04-30,37249.559922987006,949509.4920650212,986759.0519880082
2010-05-03,38499.58734387549,958593.9107287547,997093.4980726303
2010-05-04,38499.58734387549,936346.6550799937,974846.2424238692
2010-05-05,38499.58734387549,928634.1877636008,967133.7751074764
2010-05-06,38499.58734387549,901747.4456211246,940247.032965
2010-05-07,38499.58734387549,889096.8218050278,927596.4091489033
2010-05-10,38682.074672281415,922422.9143401703,961104.9890124517
2010-05-11,38682.074672281415,922190.233383041,960872.3080553224
2010-05-12,38682.074672281415,936346.3077832295,975028.3824555109
2010-05-13,38682.074672281415,927501.9795414322,966184.0542137136
2010-05-14,38682.074672281415,911833.7200868498,950515.7947591312
2010-05-17,38824.48984590433,912395.8957986367,951220.385644541
2010-05-18,38824.48984590433,901156.1219888121,939980.6118347164
2010-05-19,38824.48984590433,893626.7567471913,932451.2465930956
2010-05-20,38824.48984590433,863701.3793176389,902525.8691635432
2010-05-21,38824.48984590433,873981.7646809658,912806.2545268701
2010-05-24,38824.48984590433,866956.4862863659,905780.9761322702
2010-05-25,38824.48984590433,867299.2432073514,906123.7330532557
2010-05-26,38824.48984590433,866410.3361765228,905234.8260224271
2010-05-27,38824.48984590433,890833.3686319357,929657.85847784
2010-05-28,38824.48984590433,883589.5589516984,922414.0487976026
2010-06-01,38824.48984590433,866803.2444268926,905627.7342727969
2010-06-02,38824.48984590433,884636.5215399183,923461.0113858226
2010-06-03,38824.48984590433,890072.9946584267,928897.484504331
2010-06-04,38824.48984590433,863473.0374700866,902297.5273159909
2010-06-07,38824.48984590433,850814.0275585329,889638.5174044372
2010-06-08,38824.48984590433,854475.8867350573,893300.3765809616
2010-06-09,38824.48984590433,852571.6021838079,891396.0920297122
2010-06-10,38824.48984590433,873382.7936281146,912207.2834740189
2010-06-11,38824.48984590433,878975.0824703624,917799.5723162667
2010-06-14,38824.48984590433,879832.0781653506,918656.5680112549
2010-06-15,38824.48984590433,897574.1041109461,936398.5939568504
2010-06-16,38824.48984590433,895405.3106973747,934229.800543279
2010-06-17,38824.48984590433,895005.9267879974,933830.4166339017
2010-06-18,38824.48984590433,895035.2687191599,933859.7585650642
2010-06-21,38824.48984590433,890598.9508448528,929423.4406907571
2010-06-22,38824.48984590433,876996.6208401227,915821.110686027
2010-06-23,38824.48984590433,875945.9161753376,914770.4060212419
2010-06-24,38824.48984590433,863868.1294637589,902692.6193096632
2010-06-25,38824.48984590433,868952.1592174058,907776.6490633101
2010-06-28,39701.891267853774,865864.396346669,905566.2876145227
2010-06-29,39701.891267853774,841754.3140515911,881456.2053194449
2010-06-30,30877.24397525133,850578.9613441937,881456.205319445
2010-07-01,31145.26604478288,849009.5985860949,880154.8646308777
2010-07-02,31145.26604478288,846886.213709837,878031.4797546198
2010-07-06,31405.056431204954,846390.293475377,877795.3499065819
2010-07-07,31526.177486292287,857312.0580411351,888838.2355274274
2010-07-08,32104.344828192556,860318.8635449145,892423.2083731071
2010-07-09,32104.344828192556,864014.0514012857,896118.3962294783
2010-07-12,32274.026668816536,862606.7430911892,894880.7697600058
2010-07-13,32643.400912908593,869202.70722712,901846.1081400285
2010-07-14,32643.400912908593,868923.1878671107,901566.5887800193
2010-07-15,33149.57802681068,868096.5053357292,901246.0833625399
2010-07-16,33149.57802681068,857405.9574533027,890555.5354801134
2010-07-19,33149.57802681068,859735.1526927599,892884.7307195705
2010-07-20,33149.57802681068,864352.1504345044,897501.728461315
2010-07-21,33149.57802681068,859337.5230919027,892487.1011187134
2010-07-22,33443.13849466011,868096.1440547846,901539.2825494447
2010-07-23,33443.13849466011,872467.3624605406,905910.5009552008
2010-07-26,33443.13849466011,877659.7699832477,911102.9084779079
2010-07-27,33443.13849466011,875581.0694623879,909024.2079570481
2010-07-28,33443.13849466011,872122.7568211872,905565.8953158474
2010-07-29,33443.13849466011,870282.1580438203,903725.2965384804
2010-07-30,33759.511965505655,871029.1198646284,904788.6318301341
2010-08-02,33759.511965505655,878580.3526599845,912339.8646254902
2010-08-03,33759.511965505655,875596.6016759551,909356.1136414608
2010-08-04,33759.511965505655,878760.7250311144,912520.2369966201
2010-08-05,34268.54290701151,877019.9122877716,911288.455194783
2010-08-06,34268.54290701151,876031.144088405,910299.6869954164
2010-08-09,34268.54290701151,878770.3103066959,913038.8532137073
2010-08-10,34268.54290701151,874808.4888779623,909077.0317849738
2010-08-11,34268.54290701151,862893.5012255424,897162.0441325539
2010-08-12,34268.54290701151,861298.7081869917,895567.2510940032
2010-08-13,34268.54290701151,860055.755151477,894324.2980584884
2010-08-16,34268.54290701151,860327.1959855368,894595.7388925483
2010-08-17,34268.54290701151,865864.6504538509,900133.1933608623
2010-08-18,34268.54290701151,866865.6362383572,901134.1791453686
2010-08-19,34268.54290701151,860611.4038804215,894879.946787433
2010-08-20,34268.54290701151,860042.4352451001,894310.9781521115
2010-08-23,34268.54290701151,857826.2268247482,892094.7697317597
2010-08-24,34268.54290701151,852479.0425424181,886747.5854494296
2010-08-25,34268.54290701151,854678.7390384503,888947.2819454618
2010-08-26,34268.54290701151,851770.716550839,886039.2594578505
2010-08-27,34268.54290701151,858562.213678716,892830.7565857274
2010-08-30,34757.375252768245,852568.1650642987,887325.540317067
2010-08-31,30858.355947032844,856467.1843700355,887325.5403170683
2010-09-01,30858.355947032844,865933.2158358572,896791.57178289
2010-09-02,30858.355947032844,870302.3653006798,901160.7212477126
2010-09-03,30858.355947032844,874702.6518709309,905561.0078179637
