,cash,mv,nav
2013-05-03,444872.82380799827,643627.0853860667,1088499.909194065
2013-05-06,444872.82380799827,644770.8400271087,1089643.6638351069
2013-05-07,444872.82380799827,649337.5719215365,1094210.3957295348
2013-05-08,444872.82380799827,649613.4945267956,1094486.318334794
2013-05-09,444872.82380799827,647258.2496680017,1092131.073476
2013-05-10,444872.82380799827,650376.602630079,1095249.4264380774
2013-05-13,444872.82380799827,651108.5908695658,1095981.414677564
2013-05-14,444872.82380799827,658668.7917000862,1103541.6155080844
2013-05-15,444872.82380799827,664441.0170724588,1109313.840880457
2013-05-16,444872.82380799827,659177.7313747703,1104050.5551827685
2013-05-17,444872.82380799827,666677.7907127063,1111550.6145207046
2013-05-20,444872.82380799827,663198.2330047418,1108071.0568127402
2013-05-21,444872.82380799827,664383.6121344314,1109256.4359424296
2013-05-22,444872.82380799827,656948.2688147761,1101821.0926227744
2013-05-23,444872.82380799827,654778.3805151342,1099651.2043231325
2013-05-24,444748.1184543017,653844.3406046776,1098592.4590589793
2013-05-28,444748.1184543017,658045.3966411875,1102793.515095489
2013-05-29,444748.1184543017,649909.2571227787,1094657.3755770803
2013-05-30,444748.1184543017,651944.8733807092,1096692.991835011
2013-05-31,576447.0781882071,520245.91364680196,1096692.991835009
2013-06-03,576040.6773260371,521926.9007561204,1097967.5780821575
2013-06-04,576276.385506163,517946.8919796306,1094223.2774857937
2013-06-05,576276.385506163,507539.4164698557,1083815.8019760186
2013-06-06,576187.0776935952,514625.1479864779,1090812.225680073
2013-06-07,576187.0776935952,523869.74451360205,1100056.8222071973
2013-06-10,578164.8011727862,520912.8366530667,1099077.6378258527
2013-06-11,578164.8011727862,513765.8309551479,1091930.6321279341
2013-06-12,578164.8011727862,508195.09058831685,1086359.891761103
2013-06-13,578695.8046466889,518450.040439527,1097145.845086216
2013-06-14,578695.8046466889,516339.62894293986,1095035.4335896287
2013-06-17,578695.8046466889,521851.1165700161,1100546.9212167049
2013-06-18,578695.8046466889,526833.4470806892,1105529.251727378
2013-06-19,578695.8046466889,516800.4712712966,1095496.2759179855
2013-06-20,578695.8046466889,499215.1269155866,1077910.9315622754
2013-06-21,578695.8046466889,500758.8046138908,1079454.6092605796
2013-06-24,578602.7619327059,493234.7893539743,1071837.5512866802
2013-06-25,578602.7619327059,501439.0347166188,1080041.7966493247
2013-06-26,578602.7619327059,509030.88503527903,1087633.646967985
2013-06-27,578602.7619327059,515258.1709672611,1093860.9328999668
2013-06-28,578602.7619327059,511994.6244980975,1090597.3864308035
2013-07-01,578602.7619327059,516329.3265861916,1094932.0885188975
2013-07-02,578602.7619327059,516658.2478368577,1095261.0097695636
2013-07-03,578602.7619327059,516080.76220220554,1094683.5241349114
2013-07-05,578602.7619327059,523615.8131745003,1102218.5751072061
2013-07-08,578602.7619327059,526840.2351266167,1105442.9970593224
2013-07-09,578602.7619327059,531824.8602023486,1110427.6221350543
2013-07-10,578865.5012898082,532276.0154201342,1111141.5167099424
2013-07-11,579395.4990953879,540739.7895040867,1120135.2885994746
2013-07-12,579395.4990953879,543382.6111050269,1122778.110200415
2013-07-15,579395.4990953879,545010.8162747917,1124406.3153701797
2013-07-16,579395.4990953879,540874.0273911529,1120269.5264865407
2013-07-17,579395.4990953879,543950.021092559,1123345.520187947
2013-07-18,579395.4990953879,548756.3985024912,1128151.8975978792
2013-07-19,579395.4990953879,549499.1748169974,1128894.6739123852
2013-07-22,579395.4990953879,550020.7841648574,1129416.2832602453
2013-07-23,579395.4990953879,549372.0990808298,1128767.5981762176
2013-07-24,579395.4990953879,545088.7400212527,1124484.2391166405
2013-07-25,579395.4990953879,547276.5155295106,1126672.0146248983
2013-07-26,579395.4990953879,546936.2502768101,1126331.749372198
2013-07-29,579395.4990953879,543922.1158895142,1123317.614984902
2013-07-30,579395.4990953879,545033.9532989488,1124429.4523943367
2013-07-31,416881.4225541394,707548.0298401993,1124429.4523943388
2013-08-01,416881.4225541394,719412.7504979658,1136294.1730521051
2013-08-02,416881.4225541394,720916.2838963104,1137797.7064504498
2013-08-05,416881.4225541394,720193.7849988245,1137075.2075529639
2013-08-06,416881.4225541394,716056.4939143548,1132937.916468494
2013-08-07,416881.4225541394,711569.2721881178,1128450.6947422572
2013-08-08,416881.4225541394,713792.402518968,1130673.8250731074
2013-08-09,416881.4225541394,711924.0689151229,1128805.4914692622
2013-08-12,416881.4225541394,709440.0200643212,1126321.4426184606
2013-08-13,416881.4225541394,711889.5332336318,1128770.9557877711
2013-08-14,416881.4225541394,706813.1991631569,1123694.6217172963
2013-08-15,416881.4225541394,694309.7535776132,1111191.1761317526
2013-08-16,416881.4225541394,693739.6012936946,1110621.023847834
2013-08-19,416802.9434454604,688882.6981975434,1105685.6416430038
2013-08-20,416802.9434454604,693757.8031537049,1110560.7465991653
2013-08-21,416802.9434454604,690344.7014385642,1107147.6448840247
2013-08-22,416802.9434454604,696765.8765487779,1113568.8199942382
2013-08-23,416802.9434454604,697793.3749984003,1114596.3184438609
2013-08-26,416802.9434454604,695062.9778436839,1111865.9212891443
2013-08-27,416802.9434454604,681706.1391821017,1098509.082627562
2013-08-28,416802.9434454604,684580.9253585711,1101383.8688040315
2013-08-29,416802.9434454604,687654.7081265205,1104457.651571981
2013-08-30,416802.9434454604,682818.5834645869,1099621.5269100473
2013-09-03,416802.9434454604,687518.3951953542,1104321.3386408146
2013-09-04,416802.9434454604,693992.1767039215,1110795.120149382
2013-09-05,416802.9434454604,696406.1618535937,1113209.1052990542
2013-09-06,416802.9434454604,696869.463592263,1113672.4070377233
2013-09-09,416802.9434454604,704927.8543095521,1121730.7977550125
2013-09-10,416802.9434454604,712323.1943592222,1129126.1378046826
2013-09-11,418310.6345085537,712564.4823986449,1130875.1169071987
2013-09-12,418890.2111467861,710495.6221557205,1129385.8333025067
2013-09-13,418890.2111467861,712372.6057098071,1131262.8168565934
2013-09-16,418890.2111467861,717183.5415447128,1136073.752691499
2013-09-17,418890.2111467861,720589.9632649018,1139480.174411688
2013-09-18,418890.2111467861,727057.7938027116,1145948.0049494978
2013-09-19,418890.2111467861,727161.3598710956,1146051.5710178819
2013-09-20,418890.2111467861,722884.3107469755,1141774.5218937616
2013-09-23,418890.2111467861,719203.6101329604,1138093.8212797465
2013-09-24,418890.2111467861,719916.1555526019,1138806.366699388
2013-09-25,418890.2111467861,718555.1510209397,1137445.3621677258
2013-09-26,418890.2111467861,722110.2751344725,1141000.4862812585
2013-09-27,418890.2111467861,720131.7142541636,1139021.9254009495
2013-09-30,480407.295779416,658614.6296215341,1139021.92540095
2013-10-01,481445.44953218533,663400.0721249778,1144845.5216571633
2013-10-02,481445.44953218533,662265.0741807724,1143710.5237129577
2013-10-03,481445.44953218533,658377.3389640362,1139822.7884962214
2013-10-04,481445.44953218533,662482.3669890808,1143927.816521266
2013-10-07,481445.44953218533,655961.4650201434,1137406.9145523286
2013-10-08,481445.44953218533,648629.193150903,1130074.6426830883
2013-10-09,481445.44953218533,648351.4952446573,1129796.9447768426
2013-10-10,481445.44953218533,661201.6168657255,1142647.066397911
2013-10-11,481785.83891816187,665571.9343787131,1147357.773296875
2013-10-14,481785.83891816187,667768.1551898824,1149553.9941080443
2013-10-15,481785.83891816187,663847.2390153881,1145633.0779335499
2013-10-16,481449.19701944484,672009.9711652554,1153459.1681847002
2013-10-17,481449.19701944484,675529.5457110386,1156978.7427304834
2013-10-18,481449.19701944484,678674.3234278683,1160123.520447313
2013-10-21,481449.19701944484,677509.7128475647,1158958.9098670096
2013-10-22,481449.19701944484,679353.8938037928,1160803.0908232376
2013-10-23,481449.19701944484,675565.4998079641,1157014.6968274089
2013-10-24,481449.19701944484,677293.0673633165,1158742.2643827614
2013-10-25,481449.19701944484,678223.8125746803,1159673.0095941252
2013-10-28,482001.87683569593,676772.9730672332,1158774.8499029293
2013-10-29,482001.87683569593,680724.0333784733,1162725.9102141692
2013-10-30,482829.48940468766,675965.9321257372,1158795.4215304249
2013-10-31,367297.79058985884,791497.6309405661,1158795.4215304249
2013-11-01,367297.79058985884,793118.6262938947,1160416.4168837536
2013-11-04,368048.6998388568,796926.5127971616,1164975.2126360184
2013-11-05,368048.6998388568,793974.2557431323,1162022.9555819891
2013-11-06,368048.6998388568,793605.6546750207,1161654.3545138775
2013-11-07,368048.6998388568,780659.5112826546,1148708.2111215114
2013-11-08,368048.6998388568,792441.4492467707,1160490.1490856274
2013-11-11,368086.75139098475,794746.868257266,1162833.6196482508
2013-11-12,368086.75139098475,793857.6414499861,1161944.3928409708
2013-11-13,368874.98496641143,801049.0279443345,1169924.012910746
2013-11-14,369525.3424593271,803664.0756782019,1173189.418137529
2013-11-15,369525.3424593271,807205.1985898773,1176730.5410492043
2013-11-18,369917.16814218945,801584.9054890815,1171502.073631271
2013-11-19,370596.5904992341,796587.2185486972,1167183.8090479313
2013-11-20,370596.5904992341,794247.7897931038,1164844.3802923379
2013-11-21,370596.5904992341,803433.0610490331,1174029.651548267
2013-11-22,370596.5904992341,807580.4499398844,1178177.0404391184
2013-11-25,370596.5904992341,804990.6153882096,1175587.2058874436
2013-11-26,370596.5904992341,808121.5372365227,1178718.1277357568
2013-11-27,370596.5904992341,809984.1091377942,1180580.6996370284
2013-11-29,370596.5904992341,808523.5267469591,1179120.117246193
2013-12-02,370596.5904992341,808272.1915275136,1178868.7820267477
2013-12-03,370596.5904992341,804899.708471684,1175496.2989709182
2013-12-04,369953.3600515097,803793.0034207586,1173746.3634722685
2013-12-05,369953.3600515097,801894.8380896042,1171848.1981411139
2013-12-06,369953.3600515097,810221.8082639378,1180175.1683154474
2013-12-09,370779.7924882991,809066.1936489315,1179845.9861372304
2013-12-10,370779.7924882991,805988.9146932854,1176768.7071815846
2013-12-11,370779.7924882991,795431.7720629796,1166211.5645512787
2013-12-12,370779.7924882991,794186.223630369,1164966.016118668
2013-12-13,370779.7924882991,795628.721163572,1166408.5136518711
2013-12-16,370779.7924882991,801663.5264305483,1172443.3189188475
2013-12-17,370779.7924882991,800661.9043042837,1171441.6967925827
2013-12-18,370779.7924882991,812369.3014163368,1183149.0939046359
2013-12-19,372013.5060686152,810677.5599935432,1182691.0660621584
2013-12-20,373166.96560146677,814861.7163487811,1188028.6819502478
2013-12-23,373166.96560146677,819504.850493034,1192671.8160945007
2013-12-24,373973.2930435669,820949.3931768105,1194922.6862203775
2013-12-26,373973.2930435669,823420.1357456952,1197393.4287892622
2013-12-27,373973.2930435669,823279.4067735608,1197252.6998171278
2013-12-30,373973.2930435669,825319.5101832739,1199292.803226841
2013-12-31,890455.1362051601,308837.6670216808,1199292.803226841
2014-01-02,890922.3321835533,301374.28457362804,1192296.6167571812
2014-01-03,892004.3152122558,300714.69769418734,1192719.012906443
2014-01-06,892004.3152122558,298427.9749688991,1190432.2901811549
2014-01-07,892004.3152122558,303055.7448066056,1195060.0600188614
2014-01-08,892004.3152122558,305069.81122377614,1197074.126436032
2014-01-09,892004.3152122558,305975.9292253608,1197980.2444376166
2014-01-10,892004.3152122558,306874.2107572372,1198878.525969493
2014-01-13,892004.3152122558,297309.65268571576,1189313.9678979716
2014-01-14,892082.5674659939,305119.91435806686,1197202.481824061
2014-01-15,892082.5674659939,307630.07264387904,1199712.640109873
2014-01-16,894093.4831211884,304915.29970095295,1199008.7828221414
2014-01-17,894093.4831211884,301753.3015534322,1195846.7846746205
2014-01-21,894093.4831211884,303859.5905895735,1197953.073710762
2014-01-22,894093.4831211884,306450.44211045624,1200543.9252316447
2014-01-23,894093.4831211884,298672.33197817166,1192765.81509936
2014-01-24,894250.5502274974,283849.7790332768,1178100.3292607742
2014-01-27,894929.005634379,280256.24286007596,1175185.248494455
2014-01-28,894929.005634379,285627.06212938065,1180556.0677637598
2014-01-29,894929.005634379,278424.566195487,1173353.571829866
2014-01-30,894929.005634379,287270.6624681336,1182199.6681025126
2014-01-31,593084.6359700334,589115.0321324769,1182199.6681025103
2014-02-03,593084.6359700334,571152.6305317119,1164237.2665017452
2014-02-04,595074.4517672352,574782.623970812,1169857.0757380472
2014-02-05,595885.0301131901,573202.512618828,1169087.542732018
2014-02-06,595885.0301131901,582313.399886333,1178198.429999523
2014-02-07,595885.0301131901,590565.6620747693,1186450.6921879593
2014-02-10,595843.9167986631,591341.9646433663,1187185.8814420295
2014-02-11,595843.9167986631,597477.8460823686,1193321.7628810317
2014-02-12,595843.9167986631,599991.3530222875,1195835.2698209505
2014-02-13,595843.9167986631,603698.7672628704,1199542.6840615335
2014-02-14,595843.9167986631,605530.265473041,1201374.182271704
2014-02-18,595843.9167986631,609516.2199131631,1205360.136711826
2014-02-19,595843.9167986631,605203.0337904381,1201046.9505891013
2014-02-20,595843.9167986631,610934.8595522721,1206778.7763509352
2014-02-21,595843.9167986631,611043.0355620428,1206886.952360706
2014-02-24,595843.9167986631,616283.7754684052,1212127.6922670682
2014-02-25,595843.9167986631,617696.3457936349,1213540.262592298
2014-02-26,595843.9167986631,619545.2865940201,1215389.203392683
2014-02-27,595843.9167986631,622544.520383758,1218388.437182421
2014-02-28,493465.27102758555,724923.1661548349,1218388.4371824204
2014-03-03,493465.27102758555,719776.5976079089,1213241.8686354945
2014-03-04,493465.27102758555,733682.1947977206,1227147.4658253063
2014-03-05,493868.22720097,732480.3159031828,1226348.543104153
2014-03-06,493868.22720097,732695.3360780188,1226563.5632789887
2014-03-07,493868.22720097,733504.1078739173,1227372.3350748874
2014-03-10,493868.22720097,731578.489160853,1225446.716361823
2014-03-11,493868.22720097,726446.553647722,1220314.780848692
2014-03-12,493868.22720097,726671.2708771098,1220539.49807808
2014-03-13,493868.22720097,716801.2728304771,1210669.500031447
2014-03-14,493868.22720097,715568.6681827644,1209436.8953837345
2014-03-17,493868.22720097,722405.8298736622,1216274.0570746323
2014-03-18,493868.22720097,728884.5837950166,1222752.8109959867
2014-03-19,494321.9065834987,724454.4961062773,1218776.402689776
2014-03-20,494321.9065834987,726840.8598705059,1221162.7664540047
2014-03-21,494321.9065834987,722048.0099737208,1216369.9165572193
2014-03-24,494321.9065834987,715904.4828657451,1210226.389449244
2014-03-25,494321.9065834987,717898.9526922735,1212220.8592757722
2014-03-26,494321.9065834987,710451.6214696566,1204773.5280531552
2014-03-27,494321.9065834987,708463.7563832463,1202785.662966745
2014-03-28,494321.9065834987,711800.1374542861,1206122.044037785
2014-03-31,656635.7126605207,549486.3313772653,1206122.0440377858
2014-04-01,656994.7237095955,554770.8159550342,1211765.5396646298
2014-04-02,658130.2904863453,554257.8753554716,1212388.165841817
2014-04-03,658130.2904863453,551723.9256782951,1209854.2161646404
2014-04-04,658130.2904863453,541560.1640312898,1199690.454517635
2014-04-07,658130.2904863453,533077.0817855422,1191207.3722718875
2014-04-08,659026.5872236306,534773.4863669298,1193800.0735905604
2014-04-09,659026.5872236306,542500.8513300422,1201527.4385536727
2014-04-10,659026.5872236306,528747.771246083,1187774.3584697135
2014-04-11,659026.5872236306,522596.2374562979,1181622.8246799286
2014-04-14,659026.5872236306,525295.5418007107,1184322.1290243412
2014-04-15,659026.5872236306,528687.9354798417,1187714.5227034723
2014-04-16,659026.5872236306,535412.6770958959,1194439.2643195265
2014-04-17,659026.5872236306,537561.5931036741,1196588.1803273046
2014-04-21,659026.5872236306,540376.5242617149,1199403.1114853455
2014-04-22,659200.7175491244,544418.796126943,1203619.5136760673
2014-04-23,659075.623947227,542960.4345070313,1202036.0584542584
2014-04-24,659075.623947227,542312.438504743,1201388.06245197
2014-04-25,659075.623947227,534549.6221371122,1193625.2460843392
2014-04-28,659075.623947227,532880.5322221919,1191956.156169419
2014-04-29,659075.623947227,536747.53514477,1195823.159091997
2014-04-30,615079.0922122452,580744.0668797508,1195823.159091996
2014-05-01,616011.9090398838,579648.3439168964,1195660.2529567801
2014-05-02,616011.9090398838,579709.3354261048,1195721.2444659886
2014-05-05,616011.9090398838,580247.1423362759,1196259.0513761598
2014-05-06,616011.9090398838,573911.3853791867,1189923.2944190705
2014-05-07,616724.7328362269,575918.4355128343,1192643.1683490612
2014-05-08,616724.7328362269,573691.6555197969,1190416.388356024
2014-05-09,616724.7328362269,574266.999636795,1190991.7324730218
2014-05-12,616724.7328362269,583598.1406101987,1200322.8734464257
2014-05-13,616724.7328362269,582763.6116510056,1199488.3444872326
2014-05-14,616724.7328362269,577363.1102311334,1194087.8430673603
2014-05-15,616724.7328362269,571309.6370612017,1188034.3698974287
2014-05-16,616724.7328362269,573000.6366442366,1189725.3694804637
2014-05-19,616724.7328362269,577724.0147638234,1194448.7476000502
2014-05-20,616724.7328362269,572928.2246884427,1189652.9575246696
2014-05-21,616724.7328362269,579021.5130570827,1195746.2458933096
2014-05-22,616724.7328362269,581280.70746619,1198005.440302417
2014-05-23,616724.7328362269,585034.7036581488,1201759.4364943756
2014-05-27,616724.7328362269,590290.3192908849,1207015.0521271117
2014-05-28,616724.7328362269,589764.8720960863,1206489.6049323133
2014-05-29,616724.7328362269,593244.1465082342,1209968.879344461
2014-05-30,616724.7328362269,592913.443307595,1209638.1761438218
2014-06-02,616724.7328362269,594589.392879081,1211314.125715308
2014-06-03,616724.7328362269,595170.2636271399,1211894.9964633668
2014-06-04,616724.7328362269,597534.8570278172,1214259.589864044
2014-06-05,616724.7328362269,602152.7954429112,1218877.5282791383
2014-06-06,616724.7328362269,606152.9023165738,1222877.6351528007
2014-06-09,616724.7328362269,607162.0411639592,1223886.774000186
2014-06-10,616724.7328362269,605701.3434995905,1222426.0763358176
2014-06-11,616724.7328362269,603804.1168718887,1220528.8497081157
2014-06-12,616724.7328362269,598830.971687781,1215555.704524008
2014-06-13,616724.7328362269,601352.7478444695,1218077.4806806964
2014-06-16,616724.7328362269,603218.2136011401,1219942.946437367
2014-06-17,616724.7328362269,607285.3877986199,1224010.1206348469
2014-06-18,616724.7328362269,612071.6743767326,1228796.4072129596
2014-06-19,616712.2181560736,612333.4246677568,1229045.6428238302
2014-06-20,616712.2181560736,614129.5527748602,1230841.7709309338
2014-06-23,616712.2181560736,613639.8382399749,1230352.0563960485
2014-06-24,617058.1605431051,606969.3907781767,1224027.5513212818
2014-06-25,617058.1605431051,611017.9895217738,1228076.1500648789
2014-06-26,617058.1605431051,611182.1890317576,1228240.3495748627
2014-06-27,617058.1605431051,612693.5921559116,1229751.7526990166
2014-06-30,346205.6482451626,883546.1044538517,1229751.7526990143
2014-07-01,346977.82604436006,887471.5192821682,1234449.3453265284
2014-07-02,347823.21745583444,885430.2650929312,1233253.4825487656
2014-07-03,347823.21745583444,888912.3038268506,1236735.521282685
2014-07-07,347823.21745583444,883090.9454858482,1230914.1629416826
2014-07-08,347823.21745583444,877170.0819745542,1224993.2994303887
2014-07-09,347623.1060285615,881340.5524974959,1228963.6585260574
2014-07-10,347623.1060285615,877919.8126227368,1225542.9186512982
2014-07-11,347623.1060285615,878172.8664740545,1225795.972502616
2014-07-14,347623.1060285615,881122.1134615621,1228745.2194901234
2014-07-15,347623.1060285615,877836.5004379589,1225459.6064665203
2014-07-16,347623.1060285615,879844.818370304,1227467.9243988656
2014-07-17,347590.19287786476,869309.6448370803,1216899.837714945
2014-07-18,347590.19287786476,879378.8906932783,1226969.083571143
2014-07-21,347590.19287786476,878300.7120932522,1225890.904971117
2014-07-22,347590.19287786476,882673.5270095868,1230263.7198874515
2014-07-23,347131.85992223484,882271.8941483707,1229403.7540706056
2014-07-24,347131.85992223484,883125.4053266252,1230257.26524886
2014-07-25,347131.85992223484,878274.7449227424,1225406.6048449771
2014-07-28,347131.85992223484,877747.4503256716,1224879.3102479065
2014-07-29,347131.85992223484,873562.5509490997,1220694.4108713346
2014-07-30,347131.85992223484,872856.8083033018,1219988.6682255366
2014-07-31,521574.41736696934,698414.2508585663,1219988.6682255357
2014-08-01,521574.41736696934,697072.5011997094,1218646.9185666787
2014-08-04,521574.41736696934,702940.9384237041,1224515.3557906735
2014-08-05,521574.41736696934,695117.3397065565,1216691.7570735258
2014-08-06,521574.41736696934,694596.5024016063,1216170.9197685756
2014-08-07,521574.41736696934,690760.7355014218,1212335.1528683912
2014-08-08,521574.41736696934,697951.9050483597,1219526.322415329
2014-08-11,521574.41736696934,701249.3022681387,1222823.719635108
2014-08-12,521574.41736696934,699409.0367858812,1220983.4541528504
2014-08-13,521574.41736696934,705358.8017974094,1226933.2191643787
2014-08-14,521574.41736696934,707403.2193645934,1228977.6367315627
2014-08-15,522080.8231287715,708567.580104784,1230648.4032335556
2014-08-18,522080.8231287715,715300.0107527908,1237380.8338815623
2014-08-19,522080.8231287715,718435.8189633446,1240516.6420921162
2014-08-20,522080.8231287715,720360.0154015631,1242440.8385303346
2014-08-21,522080.8231287715,721819.7770196401,1243900.6001484115
2014-08-22,522080.8231287715,720541.9572910715,1242622.780419843
2014-08-25,522080.8231287715,724079.1962165489,1246160.0193453203
2014-08-26,522080.8231287715,724751.3335850405,1246832.1567138121
2014-08-27,522080.8231287715,724752.5599943408,1246833.3831231124
2014-08-28,522080.8231287715,723744.6574328601,1245825.4805616317
2014-08-29,522080.8231287715,726657.4772304487,1248738.3003592202
2014-09-02,522080.8231287715,727336.8130176774,1249417.636146449
2014-09-03,522080.8231287715,727630.1265383337,1249710.9496671052
2014-09-04,522080.8231287715,724974.3314441894,1247055.154572961
2014-09-05,522080.8231287715,729134.2157290038,1251215.0388577753
2014-09-08,522080.8231287715,727159.9611449582,1249240.7842737297
2014-09-09,523353.20595277986,720609.9563171315,1243963.1622699113
2014-09-10,523353.20595277986,721678.87531309,1245032.08126587
2014-09-11,523353.20595277986,722440.3484431687,1245793.5543959485
2014-09-12,523353.20595277986,716649.4183300608,1240002.6242828406
2014-09-15,523353.20595277986,714226.1461232585,1237579.3520760383
2014-09-16,523353.20595277986,720344.5919470573,1243697.7978998371
2014-09-17,523353.20595277986,721035.8209557387,1244389.0269085185
2014-09-18,523353.20595277986,724431.1740478494,1247784.3800006292
2014-09-19,523353.20595277986,722005.003460323,1245358.2094131028
2014-09-22,523353.20595277986,713786.6306201982,1237139.8365729782
2014-09-23,523353.20595277986,708763.3608361675,1232116.5667889472
2014-09-24,523353.20595277986,713865.5638486454,1237218.7698014253
2014-09-25,523331.0588942996,702460.7512903862,1225791.8101846857
2014-09-26,523331.0588942996,708670.7873633713,1232001.846257671
2014-09-29,525476.9247180376,703757.2108162056,1229234.1355342432
2014-09-30,645838.5535019067,583395.5820323377,1229234.1355342444
2014-10-01,645838.5535019067,577293.2252949793,1223131.778796886
2014-10-02,645838.5535019067,576714.2616520562,1222552.815153963
2014-10-03,645838.5535019067,584686.4930878286,1230525.0465897354
2014-10-06,645838.5535019067,580922.0259527337,1226760.5794546404
2014-10-07,645838.5535019067,574542.4808695785,1220381.0343714852
2014-10-08,645704.8257255447,583541.8883954475,1229246.7141209922
2014-10-09,645704.8257255447,572842.8442693369,1218547.6699948816
2014-10-10,645704.8257255447,566543.4852067181,1212248.3109322628
2014-10-13,645704.8257255447,555905.8245321913,1201610.650257736
2014-10-14,645704.8257255447,557488.2129864529,1203193.0387119977
2014-10-15,645704.8257255447,553518.1435978854,1199222.9693234302
2014-10-16,645721.3054301022,554679.2841098516,1200400.5895399537
2014-10-17,645721.3054301022,561327.5054900884,1207048.8109201905
2014-10-20,645721.3054301022,566013.7467099349,1211735.052140037
2014-10-21,645721.3054301022,576901.1429523142,1222622.4483824163
2014-10-22,645721.3054301022,574473.3301871059,1220194.6356172082
2014-10-23,645721.3054301022,580215.5114772521,1225936.8169073542
2014-10-24,645721.3054301022,584986.3385969623,1230707.6440270646
2014-10-27,645721.3054301022,585482.3398870422,1231203.6453171442
2014-10-28,645721.3054301022,591526.2999308001,1237247.6053609024
2014-10-29,645721.3054301022,592262.9410032043,1237984.2464333065
2014-10-30,645721.3054301022,595953.6644369815,1241674.9698670837
2014-10-31,951483.0899905956,290191.8798764884,1241674.969867084
2014-11-03,952477.7782377308,292250.9513184229,1244728.7295561538
2014-11-04,952477.7782377308,295487.84688011534,1247965.6251178463
2014-11-05,952477.7782377308,298527.33670824324,1251005.1149459742
2014-11-06,952477.7782377308,299532.25970894715,1252010.037946678
2014-11-07,952477.7782377308,294722.92184481246,1247200.7000825433
2014-11-10,952477.7782377308,300303.4028442589,1252781.1810819898
2014-11-11,952477.7782377308,298225.0437756898,1250702.8220134205
2014-11-12,952477.7782377308,297967.73421801283,1250445.5124557437
2014-11-13,952477.7782377308,299682.58623921167,1252160.3644769425
2014-11-14,952970.4766778091,294981.1695505117,1247951.646228321
2014-11-17,952970.4766778091,296386.43506142235,1249356.9117392316
2014-11-18,952970.4766778091,298750.28181484283,1251720.7584926519
2014-11-19,952917.8069880804,299061.3738890622,1251979.1808771426
2014-11-20,952917.8069880804,297529.6175946438,1250447.4245827242
2014-11-21,952917.8069880804,297701.36494719016,1250619.1719352705
2014-11-24,952917.8069880804,300956.50020732166,1253874.307195402
2014-11-25,952917.8069880804,301921.0603858759,1254838.8673739564
2014-11-26,952917.8069880804,306468.38410149014,1259386.1910895705
2014-11-28,955046.9202259692,315376.49145867565,1270423.4116846449
2014-12-01,955046.9202259692,311023.23960448505,1266070.1598304543
2014-12-02,955046.9202259692,316573.9577378813,1271620.8779638505
2014-12-03,955046.9202259692,317917.0195263849,1272963.939752354
2014-12-04,955046.9202259692,320686.4623579264,1275733.3825838957
2014-12-05,955046.9202259692,323282.3754169169,1278329.295642886
2014-12-08,954641.5582363328,325815.6582174019,1280457.2164537348
2014-12-09,954641.5582363328,323157.6734327244,1277799.2316690572
2014-12-10,954641.5582363328,319344.5298847929,1273986.0881211257
2014-12-11,954641.5582363328,322822.616133538,1277464.174369871
2014-12-12,954641.5582363328,317084.57040900365,1271726.1286453365
2014-12-15,955690.2525879582,316835.56278116896,1272525.8153691273
2014-12-16,954371.1269085895,313904.1419025734,1268275.268811163
2014-12-17,954497.5738835075,318579.8290819962,1273077.4029655037
2014-12-18,954497.5738835075,325960.9702506216,1280458.544134129
2014-12-19,954497.5738835075,325003.86906825536,1279501.4429517628
2014-12-22,954483.7508682925,330673.74848478293,1285157.4993530754
2014-12-23,954483.7508682925,330685.9509511808,1285169.7018194734
2014-12-24,954483.7508682925,331670.82285302656,1286154.573721319
2014-12-26,954483.7508682925,332462.19715935405,1286945.9480276466
2014-12-29,954483.7508682925,334340.96783019387,1288824.7186984865
2014-12-30,954483.7508682925,331383.1790793757,1285866.9299476682
2014-12-31,1067557.5932569774,218309.3366906849,1285866.9299476622
2015-01-02,1069200.4803172147,215709.95490580596,1284910.4352230206
2015-01-05,1069200.4803172147,219390.39386681508,1288590.8741840299
2015-01-06,1069200.4803172147,218618.94775987344,1287819.4280770882
2015-01-07,1069200.4803172147,224646.4164329372,1293846.8967501519
2015-01-08,1069044.9212092026,228497.3771969118,1297542.2984061143
2015-01-09,1069044.9212092026,227083.68486762245,1296128.606076825
2015-01-12,1069044.9212092026,229121.76654326858,1298166.6877524713
2015-01-13,1069796.7522685968,229023.36932061624,1298820.1215892131
2015-01-14,1069796.7522685968,229433.65686681654,1299230.4091354134
2015-01-15,1069796.7522685968,229299.84895713153,1299096.6012257284
2015-01-16,1069796.7522685968,228841.9374006552,1298638.689669252
2015-01-20,1069796.7522685968,230320.46479633418,1300117.217064931
2015-01-21,1069796.7522685968,227434.85473086385,1297231.6069994606
2015-01-22,1070433.758265618,234164.20931921058,1304597.9675848286
2015-01-23,1070433.758265618,236022.47450013066,1306456.2327657486
2015-01-26,1070433.758265618,234404.06172912833,1304837.8199947462
2015-01-27,1071424.352071797,227447.23780401162,1298871.5898758087
2015-01-28,1071424.352071797,230314.14800190378,1301738.5000737007
2015-01-29,1071424.352071797,234160.12988517014,1305584.4819569672
2015-01-30,1073986.5973267257,221046.12357470818,1295032.7209014338
2015-02-02,1073986.5973267257,217116.4561712578,1291103.0534979836
