,cash,mv,nav
2013-08-06,39493.732795639364,959081.5359677518,998575.2687633911
2013-08-07,39493.732795639364,954610.9630476219,994104.6958432612
2013-08-08,39493.732795639364,959068.5453095849,998562.2781052242
2013-08-09,39493.732795639364,960267.2033336526,999760.9361292919
2013-08-12,39493.732795639364,960133.9362411532,999627.6690367925
2013-08-13,39493.732795639364,958763.7407823905,998257.4735780298
2013-08-14,39493.732795639364,956632.0300011283,996125.7627967676
2013-08-15,39493.732795639364,947695.6865875572,987189.4193831965
2013-08-16,39493.732795639364,943664.2161875191,983157.9489831585
2013-08-19,40137.37227908741,935358.1929886232,975495.5652677106
2013-08-20,40137.37227908741,941828.2319213427,981965.6042004301
2013-08-21,40137.37227908741,936208.2803686473,976345.6526477347
2013-08-22,40137.37227908741,943795.7174063427,983933.0896854302
2013-08-23,40137.37227908741,947594.4146009646,987731.7868800521
2013-08-26,40137.37227908741,946949.1415959098,987086.5138749973
2013-08-27,40137.37227908741,936049.8310571739,976187.2033362613
2013-08-28,40137.37227908741,936899.9903874708,977037.3626665582
2013-08-29,40137.37227908741,940417.2705302844,980554.6428093718
2013-08-30,40137.37227908741,936065.8059601526,976203.1782392401
2013-09-03,40137.37227908741,938591.0153584316,978728.387637519
2013-09-04,40137.37227908741,943502.1575529175,983639.5298320049
2013-09-05,40137.37227908741,943982.6001962748,984119.9724753622
2013-09-06,40137.37227908741,947100.2514671624,987237.6237462498
2013-09-09,40137.37227908741,956021.6102752014,996158.9825542888
2013-09-10,40137.37227908741,959866.0036103313,1000003.3758894188
2013-09-11,41230.580641421526,960007.2639490021,1001237.8445904236
2013-09-12,41636.19324568116,955115.6046096738,996751.797855355
2013-09-13,41636.19324568116,957482.7494748264,999118.9427205075
2013-09-16,41636.19324568116,961241.1185193665,1002877.3117650476
2013-09-17,41636.19324568116,965009.630600033,1006645.8238457141
2013-09-18,41636.19324568116,977102.6844195065,1018738.8776651876
2013-09-19,41636.19324568116,975337.5746759191,1016973.7679216003
2013-09-20,41636.19324568116,967933.645212317,1009569.8384579981
2013-09-23,41636.19324568116,965012.1476336924,1006648.3408793735
2013-09-24,41636.19324568116,965026.0867774402,1006662.2800231213
2013-09-25,41636.19324568116,965518.2613895726,1007154.4546352538
2013-09-26,41636.19324568116,967801.0861412757,1009437.2793869568
2013-09-27,41636.19324568116,965297.1974039394,1006933.3906496206
2013-09-30,35973.57268442032,970959.8179652035,1006933.3906496238
2013-10-01,36795.09695312483,974362.6684475609,1011157.7654006857
2013-10-02,36795.09695312483,975522.1448396001,1012317.2417927249
2013-10-03,36795.09695312483,972098.6299886032,1008893.726941728
2013-10-04,36795.09695312483,975189.3106823161,1011984.4076354409
2013-10-07,36795.09695312483,972832.5362624527,1009627.6332155776
2013-10-08,36795.09695312483,965263.0894037626,1002058.1863568875
2013-10-09,36795.09695312483,962947.525353315,999742.6223064399
2013-10-10,36795.09695312483,971632.2601964441,1008427.357149569
2013-10-11,37066.84704922675,974604.1428764206,1011670.9899256474
2013-10-14,37066.84704922675,976620.0894907758,1013686.9365400026
2013-10-15,37066.84704922675,973833.2391981345,1010900.0862473613
2013-10-16,37379.8896911544,978008.2922544418,1015388.1819455961
2013-10-17,37379.8896911544,982674.6891541926,1020054.5788453469
2013-10-18,37379.8896911544,985275.8967136656,1022655.7864048199
2013-10-21,37379.8896911544,984112.7782671619,1021492.6679583163
2013-10-22,37379.8896911544,987851.9553976511,1025231.8450888054
2013-10-23,37379.8896911544,983549.7525767141,1020929.6422678685
2013-10-24,37379.8896911544,985494.6882367148,1022874.5779278692
2013-10-25,37379.8896911544,986445.5637546055,1023825.4534457598
2013-10-28,37761.304185852736,985324.5798473165,1023085.8840331692
2013-10-29,37761.304185852736,987426.4465033853,1025187.7506892381
2013-10-30,38431.31201863217,982355.2317568618,1020786.543775494
2013-10-31,33539.57831871815,987246.9654567761,1020786.5437754942
2013-11-01,33539.57831871815,987963.8941412005,1021503.4724599186
2013-11-04,34277.66092134553,992721.2780771762,1026998.9389985218
2013-11-05,34277.66092134553,989004.9375539224,1023282.598475268
2013-11-06,34277.66092134553,988255.7709446398,1022533.4318659854
2013-11-07,34277.66092134553,977012.2071466492,1011289.8680679948
2013-11-08,34277.66092134553,985132.3651880554,1019410.026109401
2013-11-11,34373.19836440841,987068.3544119276,1021441.5527763361
2013-11-12,34373.19836440841,985282.8517566416,1019656.0501210501
2013-11-13,34997.15663245758,991761.1128421784,1026758.2694746361
2013-11-14,35713.93158586324,994773.0443371224,1030486.9759229856
2013-11-15,35713.93158586324,998105.5369058676,1033819.4684917309
2013-11-18,36113.2989188963,992480.3295337545,1028593.6284526507
2013-11-19,36653.45634640091,987850.7723370065,1024504.2286834074
2013-11-20,36653.45634640091,985098.937440809,1021752.3937872099
2013-11-21,36653.45634640091,992128.1275220222,1028781.5838684231
2013-11-22,36653.45634640091,995117.9924493288,1031771.4487957297
2013-11-25,36653.45634640091,993584.5374900954,1030237.9938364963
2013-11-26,36653.45634640091,994619.3628568246,1031272.8192032255
2013-11-27,36653.45634640091,997311.057121534,1033964.5134679349
2013-11-29,36653.45634640091,997942.4022552994,1034595.8586017003
2013-12-02,36653.45634640091,994281.2332952045,1030934.6896416054
2013-12-03,36653.45634640091,991824.1212931031,1028477.577639504
2013-12-04,37170.23419440049,991197.3508096267,1028367.5850040272
2013-12-05,37170.23419440049,988254.2751120392,1025424.5093064397
2013-12-06,37170.23419440049,993224.6278350197,1030394.8620294202
2013-12-09,37787.2953588661,993688.9209230421,1031476.2162819082
2013-12-10,37787.2953588661,992058.5952608578,1029845.8906197239
2013-12-11,37787.2953588661,980993.7679673398,1018781.063326206
2013-12-12,37787.2953588661,979219.7694561911,1017007.0648150572
2013-12-13,37787.2953588661,980603.6526449025,1018390.9480037686
2013-12-16,37787.2953588661,985764.2262508733,1023551.5216097394
2013-12-17,37787.2953588661,985557.5686330524,1023344.8639919185
2013-12-18,37787.2953588661,994345.5219169289,1032132.817275795
2013-12-19,38839.098264055174,992529.2626621233,1031368.3609261785
2013-12-20,39803.82245411298,997609.265174458,1037413.087628571
2013-12-23,39803.82245411298,1002568.9774660013,1042372.7999201142
2013-12-24,40407.07624768504,1004733.5881616566,1045140.6644093416
2013-12-26,40407.07624768504,1006209.6444192854,1046616.7206669704
2013-12-27,40407.07624768504,1006835.2083505496,1047242.2845982346
2013-12-30,40407.07624768504,1008250.4428684328,1048657.5191161179
2013-12-31,36629.703967720794,1012027.8151483968,1048657.5191161176
2014-01-02,37006.96024902479,1008652.8110347819,1045659.7712838067
2014-01-03,37954.945746629215,1008434.9130384427,1046389.858785072
