date,naive_1,naive_2,m_10,m_20,m_30
2015-03-25,1.108410498838659,1.4556357842534295,-4.340298839567814,-56.11056315218333,55.257251532535555
2015-03-26,1.1052835759726851,1.452006220787561,-4.317578207488392,-55.31419950820538,53.74168610036677
2015-03-27,1.1050137159646287,1.4540149084624931,-4.308387028543375,-54.99204646547677,53.12859430603436
2015-03-30,1.1142941566549258,1.4708919259617024,-4.267317776021879,-53.55255924174348,50.38909572038698
2015-03-31,1.1142941566549245,1.470891925961704,-4.267317776021849,-53.552559241743296,50.38909572038698
2015-04-01,1.1164007922044252,1.4668880881053743,-4.281943900983298,-53.94570499889904,50.940497359187844
2015-04-02,1.1238803057432205,1.4728871473367473,-4.288418173575012,-54.11973146228695,51.18457598743248
2015-04-06,1.1334921585590263,1.482876690336837,-4.338152311900346,-55.45656986069476,53.0595418754704
2015-04-07,1.1348545855147525,1.4805683932748055,-4.291405473979856,-54.200029181785645,51.29719654435742
2015-04-08,1.137584647626528,1.485062784991935,-4.289846671126478,-54.158129038742544,51.23843002553016
2015-04-09,1.1419023371472177,1.4920666672539427,-4.2794012791150395,-53.877360102202715,50.844641083605644
2015-04-10,1.1464976450430249,1.499499942606616,-4.289647680030992,-54.15278021907139,51.230928105748774
2015-04-13,1.1441895171925252,1.4927036566315877,-4.27557247457926,-53.774443009521875,50.700296009208856
2015-04-14,1.1512395740233434,1.495699504288617,-4.293550447677284,-54.2576854174982,51.37806157286084
2015-04-15,1.16646348550272,1.5054860215406203,-4.285300396452619,-54.03592656859955,51.06703648744321
2015-04-16,1.1624445330934816,1.5045979707554114,-4.272046897440331,-53.67967657635123,50.567382539835634
2015-04-17,1.1481400887035198,1.4876904056065512,-4.290136412282904,-54.165917192242205,51.24935320230341
2015-04-20,1.1548938988102226,1.4998669230901283,-4.286649816423386,-54.072198563918384,51.11790931844239
2015-04-21,1.150149931395878,1.498048958269743,-4.2751805147207325,-53.76390724862978,50.68551921023446
2015-04-22,1.153334535088094,1.5053504511934208,-4.277514549037278,-53.82664537585291,50.773511781784954
2015-04-23,1.1605407017974756,1.5099542563729333,-4.246374108137496,-52.98959986667308,49.59952412679398
2015-04-24,1.1577639578371648,1.51355311474563,-4.276546617869869,-53.80062768267274,50.73702099332577
